World,2/7/2022,3.97259234E8
World,2/6/2022,3.95020135E8
World,2/5/2022,3.93216378E8
World,2/4/2022,3.91128596E8
World,2/3/2022,3.88109097E8
World,2/2/2022,3.84943324E8
World,2/1/2022,3.81755573E8
World,1/31/2022,3.7843243E8
World,1/30/2022,3.74814494E8
World,1/29/2022,3.72593498E8
